,subject_id,age,patch_path,centers_path
677,67,3.6688954813602788,./data_starmen/images_patch/Starman__subject_s67__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s67_tp_7_centers.npy
678,67,4.655299196303941,./data_starmen/images_patch/Starman__subject_s67__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s67_tp_8_centers.npy
679,67,5.641702911247604,./data_starmen/images_patch/Starman__subject_s67__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s67_tp_9_centers.npy
680,68,-3.1139228192741166,./data_starmen/images_patch/Starman__subject_s68__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s68_tp_0_centers.npy
681,68,-2.1878291250514343,./data_starmen/images_patch/Starman__subject_s68__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s68_tp_1_centers.npy
682,68,-1.261735430828752,./data_starmen/images_patch/Starman__subject_s68__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s68_tp_2_centers.npy
683,68,-0.3356417366060698,./data_starmen/images_patch/Starman__subject_s68__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s68_tp_3_centers.npy
684,68,0.5904519576166125,./data_starmen/images_patch/Starman__subject_s68__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s68_tp_4_centers.npy
685,68,1.5165456518392952,./data_starmen/images_patch/Starman__subject_s68__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s68_tp_5_centers.npy
686,68,2.442639346061977,./data_starmen/images_patch/Starman__subject_s68__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s68_tp_6_centers.npy
687,68,3.368733040284659,./data_starmen/images_patch/Starman__subject_s68__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s68_tp_7_centers.npy
688,68,4.294826734507342,./data_starmen/images_patch/Starman__subject_s68__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s68_tp_8_centers.npy
689,68,5.220920428730024,./data_starmen/images_patch/Starman__subject_s68__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s68_tp_9_centers.npy
690,69,-4.346049620808339,./data_starmen/images_patch/Starman__subject_s69__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s69_tp_0_centers.npy
691,69,-3.3399664778925904,./data_starmen/images_patch/Starman__subject_s69__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s69_tp_1_centers.npy
692,69,-2.333883334976842,./data_starmen/images_patch/Starman__subject_s69__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s69_tp_2_centers.npy
693,69,-1.3278001920610936,./data_starmen/images_patch/Starman__subject_s69__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s69_tp_3_centers.npy
694,69,-0.32171704914534516,./data_starmen/images_patch/Starman__subject_s69__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s69_tp_4_centers.npy
695,69,0.6843660937704037,./data_starmen/images_patch/Starman__subject_s69__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s69_tp_5_centers.npy
696,69,1.6904492366861517,./data_starmen/images_patch/Starman__subject_s69__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s69_tp_6_centers.npy
697,69,2.6965323796018996,./data_starmen/images_patch/Starman__subject_s69__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s69_tp_7_centers.npy
698,69,3.7026155225176485,./data_starmen/images_patch/Starman__subject_s69__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s69_tp_8_centers.npy
699,69,4.708698665433397,./data_starmen/images_patch/Starman__subject_s69__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s69_tp_9_centers.npy
700,70,-4.781406361975455,./data_starmen/images_patch/Starman__subject_s70__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s70_tp_0_centers.npy
701,70,-3.8550851119763343,./data_starmen/images_patch/Starman__subject_s70__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s70_tp_1_centers.npy
702,70,-2.928763861977213,./data_starmen/images_patch/Starman__subject_s70__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s70_tp_2_centers.npy
703,70,-2.002442611978092,./data_starmen/images_patch/Starman__subject_s70__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s70_tp_3_centers.npy
704,70,-1.076121361978971,./data_starmen/images_patch/Starman__subject_s70__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s70_tp_4_centers.npy
705,70,-0.14980011197984933,./data_starmen/images_patch/Starman__subject_s70__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s70_tp_5_centers.npy
706,70,0.7765211380192714,./data_starmen/images_patch/Starman__subject_s70__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s70_tp_6_centers.npy
707,70,1.702842388018392,./data_starmen/images_patch/Starman__subject_s70__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s70_tp_7_centers.npy
708,70,2.6291636380175136,./data_starmen/images_patch/Starman__subject_s70__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s70_tp_8_centers.npy
709,70,3.555484888016635,./data_starmen/images_patch/Starman__subject_s70__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s70_tp_9_centers.npy
710,71,-3.32727872072594,./data_starmen/images_patch/Starman__subject_s71__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s71_tp_0_centers.npy
711,71,-2.381729095362153,./data_starmen/images_patch/Starman__subject_s71__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s71_tp_1_centers.npy
712,71,-1.4361794699983657,./data_starmen/images_patch/Starman__subject_s71__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s71_tp_2_centers.npy
713,71,-0.4906298446345785,./data_starmen/images_patch/Starman__subject_s71__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s71_tp_3_centers.npy
714,71,0.4549197807292087,./data_starmen/images_patch/Starman__subject_s71__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s71_tp_4_centers.npy
715,71,1.4004694060929959,./data_starmen/images_patch/Starman__subject_s71__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s71_tp_5_centers.npy
716,71,2.346019031456783,./data_starmen/images_patch/Starman__subject_s71__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s71_tp_6_centers.npy
717,71,3.29156865682057,./data_starmen/images_patch/Starman__subject_s71__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s71_tp_7_centers.npy
718,71,4.237118282184357,./data_starmen/images_patch/Starman__subject_s71__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s71_tp_8_centers.npy
719,71,5.1826679075481445,./data_starmen/images_patch/Starman__subject_s71__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s71_tp_9_centers.npy
720,72,-1.8642735810916689,./data_starmen/images_patch/Starman__subject_s72__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s72_tp_0_centers.npy
721,72,-0.9470813232554225,./data_starmen/images_patch/Starman__subject_s72__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s72_tp_1_centers.npy
722,72,-0.02988906541917613,./data_starmen/images_patch/Starman__subject_s72__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s72_tp_2_centers.npy
723,72,0.88730319241707,./data_starmen/images_patch/Starman__subject_s72__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s72_tp_3_centers.npy
724,72,1.8044954502533166,./data_starmen/images_patch/Starman__subject_s72__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s72_tp_4_centers.npy
725,72,2.721687708089563,./data_starmen/images_patch/Starman__subject_s72__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s72_tp_5_centers.npy
726,72,3.638879965925809,./data_starmen/images_patch/Starman__subject_s72__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s72_tp_6_centers.npy
727,72,4.5560722237620555,./data_starmen/images_patch/Starman__subject_s72__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s72_tp_7_centers.npy
728,72,5.473264481598302,./data_starmen/images_patch/Starman__subject_s72__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s72_tp_8_centers.npy
729,72,6.390456739434549,./data_starmen/images_patch/Starman__subject_s72__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s72_tp_9_centers.npy
730,73,-3.695245254307586,./data_starmen/images_patch/Starman__subject_s73__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s73_tp_0_centers.npy
731,73,-2.4905567035649137,./data_starmen/images_patch/Starman__subject_s73__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s73_tp_1_centers.npy
732,73,-1.2858681528222418,./data_starmen/images_patch/Starman__subject_s73__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s73_tp_2_centers.npy
733,73,-0.08117960207956942,./data_starmen/images_patch/Starman__subject_s73__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s73_tp_3_centers.npy
734,73,1.1235089486631025,./data_starmen/images_patch/Starman__subject_s73__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s73_tp_4_centers.npy
735,73,2.3281974994057744,./data_starmen/images_patch/Starman__subject_s73__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s73_tp_5_centers.npy
736,73,3.532886050148447,./data_starmen/images_patch/Starman__subject_s73__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s73_tp_6_centers.npy
737,73,4.737574600891119,./data_starmen/images_patch/Starman__subject_s73__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s73_tp_7_centers.npy
738,73,5.9422631516337905,./data_starmen/images_patch/Starman__subject_s73__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s73_tp_8_centers.npy
739,73,7.146951702376462,./data_starmen/images_patch/Starman__subject_s73__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s73_tp_9_centers.npy
740,74,-2.964296057143208,./data_starmen/images_patch/Starman__subject_s74__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s74_tp_0_centers.npy
741,74,-1.7701404978476798,./data_starmen/images_patch/Starman__subject_s74__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s74_tp_1_centers.npy
742,74,-0.5759849385521516,./data_starmen/images_patch/Starman__subject_s74__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s74_tp_2_centers.npy
743,74,0.6181706207433764,./data_starmen/images_patch/Starman__subject_s74__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s74_tp_3_centers.npy
744,74,1.8123261800389048,./data_starmen/images_patch/Starman__subject_s74__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s74_tp_4_centers.npy
745,74,3.006481739334433,./data_starmen/images_patch/Starman__subject_s74__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s74_tp_5_centers.npy
746,74,4.20063729862996,./data_starmen/images_patch/Starman__subject_s74__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s74_tp_6_centers.npy
747,74,5.39479285792549,./data_starmen/images_patch/Starman__subject_s74__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s74_tp_7_centers.npy
748,74,6.588948417221017,./data_starmen/images_patch/Starman__subject_s74__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s74_tp_8_centers.npy
749,74,7.783103976516545,./data_starmen/images_patch/Starman__subject_s74__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s74_tp_9_centers.npy
750,75,-7.085334328690601,./data_starmen/images_patch/Starman__subject_s75__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s75_tp_0_centers.npy
751,75,-5.995718596477484,./data_starmen/images_patch/Starman__subject_s75__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s75_tp_1_centers.npy
752,75,-4.906102864264367,./data_starmen/images_patch/Starman__subject_s75__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s75_tp_2_centers.npy
753,75,-3.8164871320512512,./data_starmen/images_patch/Starman__subject_s75__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s75_tp_3_centers.npy
754,75,-2.726871399838134,./data_starmen/images_patch/Starman__subject_s75__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s75_tp_4_centers.npy
755,75,-1.6372556676250172,./data_starmen/images_patch/Starman__subject_s75__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s75_tp_5_centers.npy
756,75,-0.547639935411901,./data_starmen/images_patch/Starman__subject_s75__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s75_tp_6_centers.npy
757,75,0.541975796801216,./data_starmen/images_patch/Starman__subject_s75__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s75_tp_7_centers.npy
758,75,1.631591529014333,./data_starmen/images_patch/Starman__subject_s75__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s75_tp_8_centers.npy
759,75,2.72120726122745,./data_starmen/images_patch/Starman__subject_s75__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s75_tp_9_centers.npy
760,76,-4.0471127863857514,./data_starmen/images_patch/Starman__subject_s76__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s76_tp_0_centers.npy
761,76,-2.9827808663202733,./data_starmen/images_patch/Starman__subject_s76__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s76_tp_1_centers.npy
762,76,-1.9184489462547947,./data_starmen/images_patch/Starman__subject_s76__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s76_tp_2_centers.npy
763,76,-0.8541170261893161,./data_starmen/images_patch/Starman__subject_s76__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s76_tp_3_centers.npy
764,76,0.2102148938761621,./data_starmen/images_patch/Starman__subject_s76__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s76_tp_4_centers.npy
765,76,1.2745468139416403,./data_starmen/images_patch/Starman__subject_s76__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s76_tp_5_centers.npy
766,76,2.3388787340071193,./data_starmen/images_patch/Starman__subject_s76__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s76_tp_6_centers.npy
767,76,3.4032106540725975,./data_starmen/images_patch/Starman__subject_s76__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s76_tp_7_centers.npy
768,76,4.467542574138076,./data_starmen/images_patch/Starman__subject_s76__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s76_tp_8_centers.npy
769,76,5.531874494203555,./data_starmen/images_patch/Starman__subject_s76__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s76_tp_9_centers.npy
770,77,-3.5553937114512837,./data_starmen/images_patch/Starman__subject_s77__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s77_tp_0_centers.npy
771,77,-2.2420584308893905,./data_starmen/images_patch/Starman__subject_s77__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s77_tp_1_centers.npy
772,77,-0.9287231503274973,./data_starmen/images_patch/Starman__subject_s77__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s77_tp_2_centers.npy
773,77,0.3846121302343959,./data_starmen/images_patch/Starman__subject_s77__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s77_tp_3_centers.npy
774,77,1.697947410796289,./data_starmen/images_patch/Starman__subject_s77__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s77_tp_4_centers.npy
775,77,3.0112826913581823,./data_starmen/images_patch/Starman__subject_s77__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s77_tp_5_centers.npy
776,77,4.324617971920075,./data_starmen/images_patch/Starman__subject_s77__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s77_tp_6_centers.npy
777,77,5.637953252481967,./data_starmen/images_patch/Starman__subject_s77__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s77_tp_7_centers.npy
778,77,6.951288533043861,./data_starmen/images_patch/Starman__subject_s77__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s77_tp_8_centers.npy
779,77,8.264623813605755,./data_starmen/images_patch/Starman__subject_s77__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s77_tp_9_centers.npy
780,78,-4.941425690577718,./data_starmen/images_patch/Starman__subject_s78__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s78_tp_0_centers.npy
781,78,-3.870552666462493,./data_starmen/images_patch/Starman__subject_s78__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s78_tp_1_centers.npy
782,78,-2.799679642347268,./data_starmen/images_patch/Starman__subject_s78__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s78_tp_2_centers.npy
783,78,-1.728806618232043,./data_starmen/images_patch/Starman__subject_s78__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s78_tp_3_centers.npy
784,78,-0.6579335941168178,./data_starmen/images_patch/Starman__subject_s78__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s78_tp_4_centers.npy
785,78,0.41293942999840727,./data_starmen/images_patch/Starman__subject_s78__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s78_tp_5_centers.npy
786,78,1.4838124541136324,./data_starmen/images_patch/Starman__subject_s78__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s78_tp_6_centers.npy
787,78,2.5546854782288575,./data_starmen/images_patch/Starman__subject_s78__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s78_tp_7_centers.npy
788,78,3.6255585023440826,./data_starmen/images_patch/Starman__subject_s78__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s78_tp_8_centers.npy
789,78,4.696431526459309,./data_starmen/images_patch/Starman__subject_s78__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s78_tp_9_centers.npy
790,79,-6.291766865002975,./data_starmen/images_patch/Starman__subject_s79__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s79_tp_0_centers.npy
791,79,-5.155322294899937,./data_starmen/images_patch/Starman__subject_s79__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s79_tp_1_centers.npy
792,79,-4.018877724796899,./data_starmen/images_patch/Starman__subject_s79__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s79_tp_2_centers.npy
793,79,-2.8824331546938606,./data_starmen/images_patch/Starman__subject_s79__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s79_tp_3_centers.npy
794,79,-1.7459885845908225,./data_starmen/images_patch/Starman__subject_s79__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s79_tp_4_centers.npy
795,79,-0.6095440144877848,./data_starmen/images_patch/Starman__subject_s79__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s79_tp_5_centers.npy
796,79,0.5269005556152537,./data_starmen/images_patch/Starman__subject_s79__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s79_tp_6_centers.npy
797,79,1.6633451257182923,./data_starmen/images_patch/Starman__subject_s79__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s79_tp_7_centers.npy
798,79,2.79978969582133,./data_starmen/images_patch/Starman__subject_s79__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s79_tp_8_centers.npy
799,79,3.9362342659243676,./data_starmen/images_patch/Starman__subject_s79__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s79_tp_9_centers.npy
800,80,-3.4423660471076607,./data_starmen/images_patch/Starman__subject_s80__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s80_tp_0_centers.npy
801,80,-2.378856803471656,./data_starmen/images_patch/Starman__subject_s80__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s80_tp_1_centers.npy
802,80,-1.3153475598356512,./data_starmen/images_patch/Starman__subject_s80__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s80_tp_2_centers.npy
803,80,-0.25183831619964625,./data_starmen/images_patch/Starman__subject_s80__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s80_tp_3_centers.npy
804,80,0.8116709274363583,./data_starmen/images_patch/Starman__subject_s80__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s80_tp_4_centers.npy
805,80,1.8751801710723628,./data_starmen/images_patch/Starman__subject_s80__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s80_tp_5_centers.npy
806,80,2.938689414708368,./data_starmen/images_patch/Starman__subject_s80__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s80_tp_6_centers.npy
807,80,4.002198658344373,./data_starmen/images_patch/Starman__subject_s80__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s80_tp_7_centers.npy
808,80,5.065707901980377,./data_starmen/images_patch/Starman__subject_s80__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s80_tp_8_centers.npy
809,80,6.129217145616383,./data_starmen/images_patch/Starman__subject_s80__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s80_tp_9_centers.npy
810,81,-8.032871420069245,./data_starmen/images_patch/Starman__subject_s81__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s81_tp_0_centers.npy
811,81,-6.781713492026877,./data_starmen/images_patch/Starman__subject_s81__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s81_tp_1_centers.npy
812,81,-5.5305555639845085,./data_starmen/images_patch/Starman__subject_s81__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s81_tp_2_centers.npy
813,81,-4.279397635942139,./data_starmen/images_patch/Starman__subject_s81__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s81_tp_3_centers.npy
814,81,-3.028239707899771,./data_starmen/images_patch/Starman__subject_s81__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s81_tp_4_centers.npy
815,81,-1.7770817798574026,./data_starmen/images_patch/Starman__subject_s81__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s81_tp_5_centers.npy
816,81,-0.5259238518150333,./data_starmen/images_patch/Starman__subject_s81__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s81_tp_6_centers.npy
817,81,0.7252340762273342,./data_starmen/images_patch/Starman__subject_s81__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s81_tp_7_centers.npy
818,81,1.9763920042697034,./data_starmen/images_patch/Starman__subject_s81__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s81_tp_8_centers.npy
819,81,3.2275499323120727,./data_starmen/images_patch/Starman__subject_s81__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s81_tp_9_centers.npy
820,82,-4.315873860640787,./data_starmen/images_patch/Starman__subject_s82__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s82_tp_0_centers.npy
821,82,-3.0661505958852038,./data_starmen/images_patch/Starman__subject_s82__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s82_tp_1_centers.npy
822,82,-1.816427331129621,./data_starmen/images_patch/Starman__subject_s82__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s82_tp_2_centers.npy
823,82,-0.5667040663740384,./data_starmen/images_patch/Starman__subject_s82__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s82_tp_3_centers.npy
824,82,0.6830191983815448,./data_starmen/images_patch/Starman__subject_s82__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s82_tp_4_centers.npy
825,82,1.932742463137128,./data_starmen/images_patch/Starman__subject_s82__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s82_tp_5_centers.npy
826,82,3.18246572789271,./data_starmen/images_patch/Starman__subject_s82__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s82_tp_6_centers.npy
827,82,4.432188992648294,./data_starmen/images_patch/Starman__subject_s82__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s82_tp_7_centers.npy
828,82,5.6819122574038765,./data_starmen/images_patch/Starman__subject_s82__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s82_tp_8_centers.npy
829,82,6.931635522159459,./data_starmen/images_patch/Starman__subject_s82__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s82_tp_9_centers.npy
830,83,-3.8147703946612257,./data_starmen/images_patch/Starman__subject_s83__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s83_tp_0_centers.npy
831,83,-2.8817865269129657,./data_starmen/images_patch/Starman__subject_s83__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s83_tp_1_centers.npy
832,83,-1.9488026591647059,./data_starmen/images_patch/Starman__subject_s83__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s83_tp_2_centers.npy
833,83,-1.015818791416446,./data_starmen/images_patch/Starman__subject_s83__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s83_tp_3_centers.npy
834,83,-0.08283492366818601,./data_starmen/images_patch/Starman__subject_s83__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s83_tp_4_centers.npy
835,83,0.8501489440800736,./data_starmen/images_patch/Starman__subject_s83__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s83_tp_5_centers.npy
836,83,1.7831328118283336,./data_starmen/images_patch/Starman__subject_s83__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s83_tp_6_centers.npy
837,83,2.7161166795765936,./data_starmen/images_patch/Starman__subject_s83__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s83_tp_7_centers.npy
838,83,3.6491005473248537,./data_starmen/images_patch/Starman__subject_s83__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s83_tp_8_centers.npy
839,83,4.582084415073114,./data_starmen/images_patch/Starman__subject_s83__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s83_tp_9_centers.npy
840,84,-5.306055103221792,./data_starmen/images_patch/Starman__subject_s84__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s84_tp_0_centers.npy
841,84,-4.018318372875941,./data_starmen/images_patch/Starman__subject_s84__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s84_tp_1_centers.npy
842,84,-2.7305816425300904,./data_starmen/images_patch/Starman__subject_s84__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s84_tp_2_centers.npy
843,84,-1.4428449121842397,./data_starmen/images_patch/Starman__subject_s84__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s84_tp_3_centers.npy
844,84,-0.15510818183838904,./data_starmen/images_patch/Starman__subject_s84__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s84_tp_4_centers.npy
845,84,1.1326285485074612,./data_starmen/images_patch/Starman__subject_s84__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s84_tp_5_centers.npy
846,84,2.4203652788533123,./data_starmen/images_patch/Starman__subject_s84__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s84_tp_6_centers.npy
847,84,3.7081020091991634,./data_starmen/images_patch/Starman__subject_s84__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s84_tp_7_centers.npy
848,84,4.995838739545014,./data_starmen/images_patch/Starman__subject_s84__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s84_tp_8_centers.npy
849,84,6.283575469890864,./data_starmen/images_patch/Starman__subject_s84__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s84_tp_9_centers.npy
850,85,-6.512061638411721,./data_starmen/images_patch/Starman__subject_s85__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s85_tp_0_centers.npy
851,85,-5.332435236508356,./data_starmen/images_patch/Starman__subject_s85__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s85_tp_1_centers.npy
852,85,-4.152808834604992,./data_starmen/images_patch/Starman__subject_s85__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s85_tp_2_centers.npy
853,85,-2.973182432701626,./data_starmen/images_patch/Starman__subject_s85__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s85_tp_3_centers.npy
